NUMERO;PROMEDIO_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_LENGUA_UNO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;PROMEDIO_OCHO;CAR_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NOTA_LOG_UNO;VECES_LOG_UNO;CREDITOS_LOG_UNO;NOTA_GOPERACIONES;VECES_GOPERACIONES;CREDITOS_GOPERACIONES;NOTA_CALIDAD_DOS;VECES_CALIDAD_DOS;CREDITOS_CALIDAD_DOS;NOTA_GAMBIENTAL;VECES_GAMBIENTAL;CREDITOS_GAMBIENTAL;NOTA_LENGUA_DOS;VECES_LENGUA_DOS;CREDITOS_LENGUA_DOS;NOTA_CONTEXTO;VECES_CONTEXTO;CREDITOS_CONTEXTO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_EI_SIETE;VECES_EI_SIETE;CREDITOS_EI_SIETE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
2119;29.06666666666667;0;44.0;46.0;0.0;0.0;38.0;1;0.0;0.0;0.0;0.0;46.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;46.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2120;36.5;0;35.6;46.0;38.66666666666666;36.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2125;30.0;0;29.83333333333333;14.75;0.0;0.0;39.0;1;0.0;39.0;0.0;0.0;37.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;37.0;1;1;0.0;0;2;0.0;0;2;3;43.0
2129;33.9;0;36.22222222222222;40.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;46.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;46.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2134;31.66666666666667;0;28.85714285714286;37.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;18.0;0;3;1;2;2;1;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;5.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2138;32.03333333333333;0;35.4;39.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;42.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2140;33.86666666666667;0;35.5;44.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;38.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;34.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2141;36.73529411764706;0;35.0;39.0;0.0;0.0;32.0;1;0.0;0.0;0.0;0.0;36.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;36.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2172;31.63333333333333;0;38.88888888888889;49.0;31.0;30.0;44.0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;3;42.0
2177;38.55882352941177;0;38.0;41.0;47.0;0.0;0.0;0;0.0;0.0;0.0;0.0;41.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2178;37.58823529411764;0;38.0;41.0;50.0;0.0;0.0;0;0.0;0.0;0.0;0.0;41.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;41.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2185;35.8;0;32.35714285714285;38.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;46.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;46.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2193;30.9;0;33.41666666666666;37.0;43.0;0.0;0.0;0;0.0;0.0;0.0;0.0;39.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;39.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2207;33.53333333333333;0;39.3125;45.0;36.69230769230769;44.0;38.0;5;39.0;38.0;0.0;40.0;37.58333333333334;0;12;12;0;6;6;0;2;32.0;1;2;40.0;1;3;37.0;1;2;0;0;2;37.0;1;2;45.0;1;1;37.0;1;2;0.0;0;2;2;31.83333333333333
2208;40.88235294117647;50;40.05882352941177;38.0;38.0;46.0;42.66666666666666;8;48.0;42.0;43.0;40.0;41.78571428571428;0;14;14;0;7;7;0;2;42.0;1;2;42.0;1;3;46.0;1;2;0;0;2;42.0;1;2;41.0;1;1;38.0;1;2;41.0;1;2;2;37.61538461538461
2209;38.73333333333333;0;40.41176470588236;35.0;38.8235294117647;40.0;36.0;7;39.0;30.0;39.0;35.0;38.25;0;12;12;0;6;6;0;2;30.0;1;2;44.0;1;3;42.0;1;2;0;0;2;31.0;1;2;41.0;1;1;40.0;1;2;0.0;0;2;2;32.53333333333333
2222;36.6;0;39.66666666666666;47.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;46.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;46.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2224;27.56666666666667;0;38.5;45.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;48.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;48.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;4;47.0
2232;32.23333333333333;0;38.8;42.0;0.0;0.0;37.0;1;0.0;37.0;0.0;0.0;37.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;37.0;1;2;38.0;1;1;0.0;0;2;0.0;0;2;3;44.0
2250;34.03333333333333;0;39.41666666666666;50.0;50.0;0.0;42.5;2;0.0;40.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2282;35.26666666666667;0;39.71428571428572;50.0;0.0;0.0;44.0;2;0.0;44.0;0.0;0.0;41.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;39.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2288;34.56666666666667;0;33.6;42.0;0.0;0.0;39.0;1;0.0;0.0;0.0;0.0;33.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;33.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2324;32.93333333333333;0;38.0;50.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;45.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;2;3;42.0
2330;32.83333333333334;0;34.75;46.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;42.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;46.0;1;2;36.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2340;39.5;0;44.0;44.0;0.0;0.0;40.0;1;0.0;0.0;0.0;0.0;45.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;45.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2461;24.95833333333333;0;46.0;46.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;35.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;35.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2602;37.86666666666667;0;41.46666666666667;45.0;38.0;0.0;44.0;2;0.0;46.0;0.0;0.0;41.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;0;0.0
2732;37.91666666666666;0;44.5;42.0;46.85714285714285;48.0;46.55555555555556;5;0.0;49.0;46.0;0.0;45.0;0;8;8;0;4;4;0;2;41.0;1;2;50.0;1;3;0.0;0;2;0;0;2;42.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;4;46.0
2733;43.75;0;43.9375;43.0;45.71428571428572;47.0;46.22222222222222;5;0.0;48.0;45.0;0.0;45.25;0;8;8;0;4;4;0;2;38.0;1;2;50.0;1;3;0.0;0;2;0;0;2;45.0;1;2;46.0;1;1;0.0;0;2;0.0;0;2;3;44.0
12;33.09375;44;34.07692307692308;42.0;35.26666666666667;30.0;38.77777777777778;5;49.0;37.0;40.0;0.0;31.0;1;9;7;2;4;3;1;2;28.5;2;2;32.0;1;3;30.0;1;2;33;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.82051282051282
56;32.09375;39;35.07692307692308;0.0;34.76666666666667;30.0;37.55555555555556;5;35.0;35.0;40.0;0.0;33.66666666666666;0;9;9;0;4;4;0;2;34.0;1;2;31.0;1;3;31.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;37.30769230769231
92;34.5625;41;35.0;0.0;33.53333333333333;30.0;34.11111111111111;5;34.0;32.0;35.0;0.0;31.33333333333333;1;9;7;2;4;3;1;2;21.5;2;2;31.0;1;3;37.0;1;2;36;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.53846153846154
217;37.625;43;38.07692307692308;0.0;32.7;30.0;41.33333333333334;5;43.0;41.0;40.0;0.0;35.77777777777778;0;9;9;0;4;4;0;2;35.0;1;2;30.0;1;3;40.0;1;2;41;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.38461538461539
242;40.375;37;41.53846153846154;42.5;38.06666666666667;40.0;38.90909090909091;6;30.0;39.0;42.0;0.0;35.81818181818182;0;11;11;0;5;5;0;2;37.0;1;2;30.0;1;3;39.0;1;2;34;1;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.84615384615385
945;38.05882352941177;39;38.58823529411764;42.0;36.76470588235294;37.0;43.26666666666667;8;46.0;44.0;45.0;43.0;45.92857142857143;0;14;14;0;7;7;0;2;44.0;1;2;46.0;1;3;45.0;1;2;0;0;2;49.0;1;2;43.0;1;1;43.0;1;2;50.0;1;2;2;37.5
1442;37.70588235294117;0;41.05882352941177;39.0;41.41176470588236;50.0;41.06666666666667;8;45.0;43.0;41.0;36.0;38.0;0;10;10;0;5;5;0;2;38.0;1;2;30.0;1;3;41.0;1;2;0;0;2;44.0;1;2;44.0;1;1;0.0;0;2;0.0;0;2;2;32.46666666666667
1533;37.29411764705883;46;38.11764705882353;39.0;36.58823529411764;32.0;42.63636363636363;6;45.0;41.0;42.0;0.0;38.3;0;10;10;0;5;5;0;2;39.0;1;2;34.0;1;3;45.0;1;2;0;0;2;37.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;2;35.26666666666667
1600;34.47058823529412;0;35.14285714285715;47.0;39.86666666666667;46.0;38.30769230769231;7;46.0;38.0;40.0;31.0;36.25;2;8;8;0;4;4;0;2;33.5;2;2;34.0;2;3;40.0;1;2;0;0;2;0.0;0;2;41.0;1;1;0.0;0;2;0.0;0;2;2;35.33333333333334
16;33.3125;45;38.05882352941177;40.0;36.64705882352941;30.0;39.33333333333334;5;40.0;40.0;45.0;0.0;34.3030303030303;2;11;6;5;5;3;2;2;25.66666666666667;3;2;26.0;2;3;41.0;1;2;44;1;2;39.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;38.07692307692308
18;32.03125;35;32.4;0.0;32.66666666666666;30.0;38.88888888888889;5;49.0;35.0;41.0;0.0;34.11111111111111;1;9;9;0;4;4;0;2;34.0;1;2;31.0;2;3;31.0;1;2;42;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.15384615384615
1551;34.8235294117647;0;29.17647058823529;38.0;29.2;11.0;34.81818181818182;5;36.0;38.0;14.0;0.0;19.35;3;10;5;5;5;3;2;1;9.0;2;2;1.5;2;3;31.0;2;2;0;0;2;35.0;1;2;39.0;1;1;0.0;0;2;0.0;0;2;0;0.0
1882;32.3;0;31.85714285714286;0.0;26.66666666666667;23.0;36.5;2;0.0;37.0;0.0;0.0;43.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;2;2;36.0
21;36.34375;40;34.23076923076923;0.0;32.53333333333333;30.0;37.11111111111111;5;36.0;40.0;40.0;0.0;34.33333333333334;1;9;7;2;4;3;1;2;23.5;2;2;40.0;1;3;32.0;1;2;39;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;37.84615384615385
1488;31.29411764705882;0;36.35294117647059;47.0;30.72549019607843;26.66666666666667;40.0;5;45.0;37.0;41.0;0.0;33.5;1;8;6;2;4;3;1;2;24.5;2;2;31.0;1;3;0.0;0;2;0;0;2;43.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;1;22.71428571428572
23;33.1875;33;37.72727272727273;0.0;36.13333333333333;35.0;36.66666666666666;5;35.0;35.0;40.0;0.0;41.11111111111111;0;9;9;0;4;4;0;2;35.0;1;2;44.0;1;3;38.0;1;2;46;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.61538461538461
136;31.26470588235294;31;34.6;0.0;32.1;22.5;42.88888888888889;5;48.0;43.0;41.0;0.0;36.77777777777778;0;9;9;0;4;4;0;2;38.0;1;2;31.0;1;3;37.0;1;2;44;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.46153846153846
180;35.44117647058823;30;35.30769230769231;0.0;31.73333333333333;25.0;36.11111111111111;4;29.0;35.0;40.0;0.0;29.32222222222222;2;9;4;5;4;2;2;1;24.2;5;2;28.5;2;3;32.0;1;2;33;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;29.03846153846154
208;30.25;50;32.53846153846154;0.0;34.5;23.5;39.55555555555556;5;43.0;39.0;42.0;0.0;35.55555555555556;1;9;7;2;4;3;1;2;24.0;2;2;44.0;1;3;30.0;1;2;40;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.69230769230769
229;31.40625;38;31.66666666666667;0.0;34.66666666666666;37.0;35.44444444444444;5;34.0;33.0;40.0;0.0;29.14814814814815;2;9;4;5;4;2;2;1;20.66666666666667;3;2;27.0;2;3;36.0;1;2;34;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;28.06410256410257
233;41.875;40;36.38461538461539;46.5;35.86666666666667;35.0;39.77777777777778;5;43.0;34.0;41.0;0.0;42.09090909090909;0;11;11;0;5;5;0;2;39.0;1;2;43.0;1;3;37.0;1;2;43;1;2;48.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;3;40.46153846153846
770;37.76470588235294;0;39.94117647058823;50.0;39.41176470588236;40.0;40.33333333333334;8;48.0;42.0;46.0;31.0;39.5;0;14;14;0;7;7;0;2;42.0;1;2;30.0;1;3;41.0;1;2;0;0;2;46.0;1;2;45.0;1;1;42.0;1;2;38.0;1;2;3;41.9375
900;36.70588235294117;50;40.52941176470588;45.0;42.0;44.0;45.2;8;44.0;47.0;48.0;45.0;43.14285714285715;0;14;14;0;7;7;0;2;43.0;1;2;41.0;1;3;46.0;1;2;0;0;2;43.0;1;2;41.0;1;1;47.0;1;2;41.0;1;2;3;41.9375
1070;39.29411764705883;45;40.52941176470588;43.0;40.88235294117647;43.0;43.46666666666667;8;40.0;45.0;44.0;45.0;41.35714285714285;0;14;14;0;7;7;0;2;36.0;1;2;48.0;1;3;42.0;1;2;0;0;2;34.0;1;2;49.0;1;1;41.0;1;2;40.0;1;2;2;36.375
1354;38.97058823529412;45;35.23529411764706;34.0;34.58823529411764;31.5;40.53333333333333;8;46.0;36.0;42.0;45.0;37.85714285714285;0;14;14;0;7;7;0;2;33.0;1;2;35.0;1;3;44.0;1;2;0;0;2;37.0;1;2;41.0;1;1;33.0;1;2;45.0;1;2;2;35.8125
26;30.3125;45;33.18181818181818;0.0;32.9;26.25;36.11111111111111;4;41.0;35.0;40.0;0.0;30.88888888888889;2;9;7;2;4;3;1;2;21.0;3;2;30.0;3;3;40.0;1;2;33;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.46153846153846
34;27.53125;40;28.90909090909091;0.0;30.8;27.5;36.57142857142857;4;40.0;30.0;43.0;0.0;25.85714285714286;3;7;0;7;3;0;3;1;28.0;2;2;24.0;3;3;26.5;2;2;0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;31.86666666666666
667;36.70588235294117;48;35.23529411764706;38.0;35.11764705882353;31.0;37.73333333333333;8;40.0;39.0;38.0;43.0;36.5;0;14;14;0;7;7;0;2;30.0;1;2;34.0;1;3;40.0;1;2;0;0;2;42.0;1;2;37.0;1;1;39.0;1;2;35.0;1;2;2;35.5
35;33.1875;40;30.81333333333333;0.0;31.2;35.0;35.55555555555556;4;27.0;30.0;43.0;0.0;34.88888888888889;1;9;7;2;4;3;1;2;17.0;2;2;40.0;1;3;42.0;1;2;38;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;32.38461538461539
244;30.9375;45;25.0;0.0;31.03333333333333;27.0;35.66666666666666;5;30.0;37.0;37.0;0.0;29.11111111111111;1;9;7;2;4;3;1;1;15.0;2;2;30.0;1;3;30.0;1;2;41;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;30.69230769230769
460;34.94117647058823;0;37.76470588235294;32.0;37.47058823529412;33.0;39.86666666666667;8;40.0;46.0;39.0;41.0;37.78571428571428;0;14;14;0;7;7;0;2;34.0;1;2;30.0;1;3;45.0;1;2;0;0;2;39.0;1;2;43.0;1;1;36.0;1;2;44.0;1;2;2;34.22916666666666
539;35.29411764705883;36;33.23529411764706;41.0;36.64705882352941;35.0;35.26666666666667;8;34.0;30.0;45.0;42.0;35.64285714285715;1;14;11;3;7;6;1;2;32.0;1;2;20.0;3;3;39.0;1;2;0;0;2;46.0;1;2;43.0;1;1;38.0;1;2;43.0;1;2;2;37.25
562;32.38235294117647;30;34.26470588235294;30.0;37.05882352941177;35.0;38.66666666666666;8;42.0;38.0;47.0;43.0;37.71428571428572;0;14;14;0;7;7;0;2;33.0;1;2;32.0;1;3;44.0;1;2;0;0;2;42.0;1;2;32.0;1;1;40.0;1;2;41.0;1;2;2;35.1875
672;33.48039215686275;49;34.35294117647059;46.0;33.88235294117647;37.0;35.26666666666667;8;35.0;30.0;44.0;31.0;35.60714285714285;1;14;11;3;7;6;1;2;33.0;1;2;25.5;2;3;38.0;1;2;0;0;2;41.0;1;2;42.0;1;1;32.0;1;2;46.0;1;2;2;35.375
853;38.76470588235294;0;38.38235294117647;44.5;39.70588235294117;32.0;38.2;8;37.0;40.0;39.0;39.0;37.28571428571428;1;14;12;2;7;6;1;2;24.5;2;2;38.0;1;3;40.0;1;2;0;0;2;44.0;1;2;43.0;1;1;44.0;1;2;30.0;1;2;2;35.35416666666666
977;37.94117647058823;48;37.0;47.0;38.76470588235294;44.0;39.86666666666667;8;43.0;42.0;39.0;34.0;40.78571428571428;0;14;14;0;7;7;0;2;43.0;1;2;41.0;1;3;38.0;1;2;0;0;2;40.0;1;2;44.0;1;1;42.0;1;2;39.0;1;2;2;38.1875
986;36.70588235294117;43;36.41176470588236;49.0;37.55882352941177;34.0;41.86666666666667;8;43.0;42.0;40.0;42.0;39.21428571428572;1;14;14;0;7;7;0;2;36.0;1;2;30.0;2;3;44.0;1;2;0;0;2;47.0;1;2;47.0;1;1;43.0;1;2;36.0;1;2;2;37.8125
1016;38.47058823529412;48;37.94117647058823;46.0;39.94117647058823;39.0;43.46666666666667;8;46.0;47.0;43.0;39.0;41.21428571428572;0;14;14;0;7;7;0;2;42.0;1;2;34.0;1;3;44.0;1;2;0;0;2;46.0;1;2;41.0;1;1;42.0;1;2;43.0;1;2;2;37.875
1037;33.08333333333333;0;36.33333333333334;41.0;26.0;27.0;22.33333333333333;1;0.0;0.0;0.0;0.0;37.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;37.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
1264;35.29411764705883;50;37.79411764705883;45.0;36.79411764705883;42.0;37.93333333333333;7;47.0;42.0;32.0;36.0;40.58333333333334;0;12;12;0;6;6;0;2;42.0;1;2;43.0;1;3;42.0;1;2;0;0;2;0.0;0;2;42.0;1;1;37.0;1;2;37.0;1;2;2;35.73333333333333
1389;39.1764705882353;46;38.70588235294117;44.0;43.0;50.0;45.4;8;50.0;44.0;45.0;43.0;44.35714285714285;0;14;14;0;7;7;0;2;46.0;1;2;48.0;1;3;44.0;1;2;0;0;2;39.0;1;2;47.0;1;1;43.0;1;2;43.0;1;2;3;44.0
1475;35.20588235294117;0;38.05882352941177;43.0;35.0;37.0;39.0;7;45.0;40.0;38.0;0.0;32.35;1;10;7;3;5;4;1;2;41.0;1;2;21.5;2;3;36.0;1;2;0;0;2;37.0;1;2;31.0;1;1;0.0;0;2;0.0;0;2;2;34.4
1492;41.94117647058823;35;39.11764705882353;37.0;38.76470588235294;41.0;42.2;8;47.0;40.0;41.0;44.0;38.35714285714285;0;14;14;0;7;7;0;2;43.0;1;2;35.0;1;3;38.0;1;2;0;0;2;45.0;1;2;40.0;1;1;40.0;1;2;30.0;1;2;2;34.66666666666666
1501;35.23529411764706;50;37.47058823529412;44.0;33.3235294117647;25.5;38.26666666666667;8;40.0;42.0;39.0;36.0;35.28571428571428;1;14;12;2;7;6;1;2;23.0;2;2;39.0;1;3;35.0;1;2;0;0;2;35.0;1;2;35.0;1;1;45.0;1;2;33.0;1;2;2;33.84615384615385
1663;35.26470588235294;0;38.5;41.0;37.26666666666667;34.0;41.8;5;47.0;39.0;41.0;0.0;37.2;0;10;10;0;5;5;0;2;36.0;1;2;30.0;1;3;41.0;1;2;0;0;2;43.0;1;2;42.0;1;1;0.0;0;2;0.0;0;2;2;34.33333333333334
1855;34.85294117647059;0;36.7;43.0;33.33333333333334;33.0;39.0;3;0.0;38.0;0.0;0.0;48.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;0;0.0
1895;36.0;0;39.41176470588236;45.0;36.53333333333333;37.0;41.4;5;38.0;41.0;41.0;0.0;48.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;2;0;0.0
1898;29.93333333333333;0;27.92857142857143;33.0;35.0;0.0;40.0;1;0.0;0.0;0.0;0.0;47.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2;39.0
2163;6.238095238095239;0;48.0;48.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;48.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;48.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
2167;31.9;0;33.42857142857143;44.0;45.0;0.0;38.4;3;0.0;33.0;0.0;0.0;40.33333333333334;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;40.0;1;2;41.0;1;1;0.0;0;2;0.0;0;2;2;36.0
75;36.3125;33;28.80769230769231;0.0;33.6;30.0;35.27272727272727;6;30.0;40.0;37.0;0.0;25.83333333333333;3;9;2;7;4;1;3;1;23.0;2;2;26.5;2;3;22.5;2;2;31;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;1;30.0
1059;37.41176470588236;0;35.8235294117647;41.0;38.1764705882353;37.0;40.6;8;41.0;39.0;39.0;40.0;44.14285714285715;0;14;14;0;7;7;0;2;36.0;1;2;50.0;1;3;46.0;1;2;0;0;2;49.0;1;2;46.0;1;1;40.0;1;2;40.0;1;2;2;37.5625
38;36.875;50;34.09090909090909;0.0;35.8;40.0;37.66666666666666;5;35.0;40.0;40.0;0.0;32.77777777777778;2;9;7;2;4;3;1;2;22.5;2;2;31.33333333333333;3;3;37.0;1;2;41;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;35.07692307692308
1597;33.76666666666667;0;39.0;0.0;37.14705882352941;30.0;43.09090909090909;6;43.0;43.0;44.0;0.0;40.5;1;6;6;0;3;3;0;2;35.0;2;2;42.0;1;3;0.0;0;2;0;0;2;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;2;2;36.0
58;37.1875;45;35.15384615384615;46.0;36.06666666666667;40.0;38.44444444444444;5;40.0;45.0;35.0;0.0;39.36363636363637;0;11;11;0;5;5;0;2;35.0;1;2;37.0;1;3;40.0;1;2;44;1;2;42.0;1;2;0.0;0;1;0.0;0;2;0.0;0;2;2;37.30769230769231
64;33.4375;40;35.92307692307692;41.0;38.8;45.0;39.44444444444444;5;45.0;40.0;35.0;0.0;32.94444444444444;1;9;6;3;4;3;1;2;33.0;1;2;25.5;2;3;31.0;1;2;46;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.76923076923077
65;35.5;43;36.38461538461539;0.0;32.66666666666666;30.0;36.55555555555556;5;30.5;40.0;40.0;0.0;40.11111111111111;0;9;9;0;4;4;0;2;40.0;1;2;41.0;1;3;41.0;1;2;38;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.07692307692308
1282;29.79411764705882;0;35.1764705882353;41.0;34.58823529411764;31.0;39.53333333333333;8;38.0;39.0;34.0;43.0;39.35714285714285;0;14;14;0;7;7;0;2;38.0;1;2;38.0;1;3;45.0;1;2;0;0;2;38.0;1;2;47.0;1;1;37.0;1;2;37.0;1;2;2;33.04444444444444
105;32.53125;35;33.46153846153846;0.0;34.4;30.0;34.11111111111111;5;30.0;36.0;40.0;0.0;29.22222222222222;1;9;6;3;4;3;1;1;31.0;1;2;25.0;2;3;30.0;1;2;33;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;32.53846153846154
163;34.6875;43;30.1;0.0;27.85666666666667;21.8;37.88888888888889;5;40.0;32.0;39.0;0.0;33.11111111111111;1;9;6;3;4;3;1;2;40.0;1;2;18.0;3;3;40.0;1;2;42;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;34.15384615384615
980;33.91176470588236;46;37.47058823529412;46.0;41.29411764705883;48.0;40.46666666666667;8;46.0;44.0;34.0;42.0;38.42857142857143;0;14;14;0;7;7;0;2;38.0;1;2;34.0;1;3;43.0;1;2;0;0;2;44.0;1;2;44.0;1;1;35.0;1;2;36.0;1;2;2;36.48958333333334
